2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 0
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 0
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 20 updates: 14
2019-12-28 17:40:05 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 17:40:06 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 17:40:07 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 17:40:08 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:40:09 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 17:40:10 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:40:11 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 17:40:47 DEBUG Game:162 - FPS: 47 updates: 57
2019-12-28 17:40:48 DEBUG Game:162 - FPS: 53 updates: 62
2019-12-28 17:40:49 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 17:40:50 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:40:51 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:40:52 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:41:13 DEBUG Game:162 - FPS: 42 updates: 59
2019-12-28 17:41:14 DEBUG Game:162 - FPS: 53 updates: 60
2019-12-28 17:41:15 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:41:16 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:41:17 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 17:41:18 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:41:28 DEBUG Game:162 - FPS: 78 updates: 59
2019-12-28 17:41:29 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:41:30 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 17:41:31 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 17:41:32 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:41:33 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:41:34 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:41:35 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:41:36 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:41:37 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:41:38 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:41:39 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:41:40 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:41:41 DEBUG Game:162 - FPS: 68 updates: 60
2019-12-28 17:41:42 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:41:43 DEBUG Game:162 - FPS: 99 updates: 60
2019-12-28 17:41:44 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:41:45 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:41:46 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:41:47 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:41:48 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:41:49 DEBUG Game:162 - FPS: 97 updates: 60
2019-12-28 17:41:50 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:41:51 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:41:52 DEBUG Game:162 - FPS: 103 updates: 60
2019-12-28 17:41:53 DEBUG Game:162 - FPS: 82 updates: 60
2019-12-28 17:41:54 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:41:55 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:41:56 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:41:57 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:41:58 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:41:59 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:42:00 DEBUG Game:162 - FPS: 92 updates: 60
2019-12-28 17:42:01 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:42:02 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:42:03 DEBUG Game:162 - FPS: 96 updates: 60
2019-12-28 17:42:04 DEBUG Game:162 - FPS: 103 updates: 60
2019-12-28 17:42:05 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:42:06 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:42:07 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:42:08 DEBUG Game:162 - FPS: 76 updates: 60
2019-12-28 17:42:09 DEBUG Game:162 - FPS: 93 updates: 60
2019-12-28 17:42:10 DEBUG Game:162 - FPS: 94 updates: 60
2019-12-28 17:42:11 DEBUG Game:162 - FPS: 102 updates: 60
2019-12-28 17:42:12 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:42:13 DEBUG Game:162 - FPS: 93 updates: 60
2019-12-28 17:42:14 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:42:15 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:42:16 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:42:17 DEBUG Game:162 - FPS: 92 updates: 60
2019-12-28 17:42:18 DEBUG Game:162 - FPS: 132 updates: 60
2019-12-28 17:42:19 DEBUG Game:162 - FPS: 131 updates: 60
2019-12-28 17:42:20 DEBUG Game:162 - FPS: 127 updates: 60
2019-12-28 17:46:40 DEBUG Game:162 - FPS: 50 updates: 59
